Tiempo (s),Angulo (grados),Posicion del Carro (m),Velocidad del Carro (m/s),Fuerza (N),Aceleracion del Carro (m/s^2),Aceleración del Péndulo (rad/s^2)
3.964,2.3452508420851662e-05,12.917210020678645,3.513887569223925,1.4837338482872865e-06,5.934935393142721e-07,6.304532607625065e-06
3.9650000000000003,2.3360916574380423e-05,12.920723908247279,3.5138875686327493,1.4779392038996442e-06,5.911756815592226e-07,6.279910749220953e-06
3.966,2.3269682432462208e-05,12.924237795815323,3.5138875680438826,1.4721671900031857e-06,5.888668760006466e-07,6.2553850494817285e-06
3.967,2.3178804598109913e-05,12.92775168338278,3.5138875674573153,1.4664177187467031e-06,5.865670874980609e-07,6.2309551331565596e-06
3.968,2.3088281679792247e-05,12.931265570949654,3.513887566873039,1.4606907018237657e-06,5.842762807288932e-07,6.206620626024693e-06
3.969,2.299811229141244e-05,12.934779458515944,3.5138875662910447,1.454986051383122e-06,5.819944205526429e-07,6.182381155387031e-06
3.97,2.2908295052287044e-05,12.938293346081656,3.513887565711323,1.4493036804839021e-06,5.79721472192962e-07,6.158236350309446e-06
3.971,2.2818828587124708e-05,12.94180723364679,3.513887565133866,1.4436435012748116e-06,5.774574005093328e-07,6.134185840624676e-06
3.972,2.2729711526005258e-05,12.945321121211348,3.513887564558664,1.438005428635742e-06,5.752021714537119e-07,6.110229258913699e-06
3.973,2.26409425043586e-05,12.948835008775333,3.513887563985708,1.4323893751705593e-06,5.729557500676456e-07,6.0863662377696464e-06
3.974,2.2552520162943873e-05,12.952348896338748,3.5138875634149898,1.426795254848711e-06,5.707181019389131e-07,6.062596411779212e-06
3.975,2.246444314782865e-05,12.955862783901594,3.5138875628465005,1.4212229825500261e-06,5.684891930194458e-07,6.038919417269481e-06
3.976,2.23767101103682e-05,12.959376671463874,3.5138875622802317,1.4156724731543148e-06,5.662689892611678e-07,6.0153348918065146e-06
3.977,2.2289319707184774e-05,12.96289055902559,3.5138875617161744,1.4101436401757618e-06,5.640574560697531e-07,5.991842473445621e-06
3.978,2.220227060014712e-05,12.966404446586745,3.51388756115432,1.4046364003149408e-06,5.618545601254312e-07,5.96844180320944e-06
3.979,2.2115561456349936e-05,12.969918334147339,3.5138875605946596,1.3991506684516006e-06,5.596602673801015e-07,5.945132522351955e-06
3.98,2.2029190948093477e-05,12.973432221707377,3.513887560037185,1.3936863608310737e-06,5.57474544331897e-07,5.921914274091738e-06
3.981,2.1943157752863293e-05,12.976946109266859,3.513887559481888,1.388243395064277e-06,5.552973580251846e-07,5.898786703607188e-06
3.982,2.1857460553309842e-05,12.980459996825788,3.5138875589287593,1.3828216855756983e-06,5.531286742297592e-07,5.8757494555488924e-06
3.983,2.1772098037228445e-05,12.983973884384167,3.5138875583777907,1.377421150886619e-06,5.509684603541335e-07,5.852802178007531e-06
3.984,2.1687068897539106e-05,12.987487771941996,3.513887557828974,1.372041707697494e-06,5.488166830784896e-07,5.829944519281395e-06
3.985,2.160237183226657e-05,12.991001659499279,3.5138875572823007,1.3666832740743651e-06,5.466733096292439e-07,5.807176129609745e-06
3.986,2.1518005544520304e-05,12.994515547056016,3.5138875567377625,1.361345767172851e-06,5.445383068686441e-07,5.784496659926672e-06
3.987,2.1433968742474723e-05,12.998029434612212,3.513887556195351,1.3560291059693575e-06,5.424116423872524e-07,5.761905763346191e-06
3.988,2.1350260139349366e-05,13.001543322167867,3.513887555655058,1.3507332094402718e-06,5.40293283775624e-07,5.739403094164449e-06
3.989,2.1266878453389236e-05,13.005057209722985,3.5138875551168747,1.3454579961067613e-06,5.381831984422254e-07,5.716988307606821e-06
3.99,2.118382240784503e-05,13.008571097277565,3.5138875545807933,1.3402033835795721e-06,5.360813534313554e-07,5.694661059575009e-06
3.991,2.1101090730953776e-05,13.012084984831612,3.5138875540468058,1.3349692935662443e-06,5.339877174260297e-07,5.672421009373656e-06
3.992,2.1018682155919253e-05,13.015598872385127,3.5138875535149037,1.3297556450430916e-06,5.319022580167741e-07,5.650267815981442e-06
3.993,2.0936595420892628e-05,13.019112759938112,3.5138875529850786,1.3245623583520146e-06,5.298249433403487e-07,5.628201140281138e-06
3.994,2.0854829268953098e-05,13.02262664749057,3.513887552457323,1.3193893533796938e-06,5.277557413514257e-07,5.606220644061921e-06
3.995,2.077338244808869e-05,13.026140535042503,3.5138875519316284,1.3142365518335977e-06,5.256946207329925e-07,5.584325991256322e-06
3.996,2.0692253711177058e-05,13.02965442259391,3.513887551407987,1.309103874055574e-06,5.236415496217883e-07,5.562516846197697e-06
3.997,2.0611441815966438e-05,13.033168310144797,3.5138875508863903,1.3039912426634586e-06,5.215964970649473e-07,5.540792875602071e-06
3.998,2.0530945525056554e-05,13.036682197695164,3.5138875503668308,1.2988985779990643e-06,5.195594311991947e-07,5.5191537460807885e-06
3.999,2.045076360587974e-05,13.040196085245013,3.5138875498493003,1.293825803135395e-06,5.175303212537319e-07,5.497599126867266e-06
4.0,2.0370894830681995e-05,13.043709972794346,3.5138875493337913,1.2887728393246314e-06,5.155091357294315e-07,5.476128687329655e-06
4.001,2.0291337976504225e-05,13.047223860343166,3.5138875488202954,1.2837396096397433e-06,5.134958438554811e-07,5.454742098952771e-06
4.002,2.0212091825163523e-05,13.050737747891475,3.513887548308805,1.2787260371536842e-06,5.114904148610624e-07,5.433439034340535e-06
4.003,2.013315516323446e-05,13.054251635439273,3.513887547799312,1.2737320444841896e-06,5.094928177932694e-07,5.412219166963323e-06
4.0040000000000004,2.0054526782030616e-05,13.057765522986566,3.513887547291809,1.2687575565249843e-06,5.07503022609592e-07,5.3910821726433385e-06
4.005,1.9976205477585986e-05,13.061279410533352,3.5138875467862882,1.2638024963489725e-06,5.05520998539192e-07,5.370027727315693e-06
4.006,1.9898190050636505e-05,13.064793298079636,3.5138875462827417,1.258866786573841e-06,5.03546714629144e-07,5.349055507768923e-06
4.007,1.982047930660183e-05,13.068307185625416,3.5138875457811616,1.2539503548244746e-06,5.01580141929402e-07,5.328165194620189e-06
4.008,1.9743072055566965e-05,13.071821073170698,3.5138875452815403,1.2490531241737295e-06,4.996212496691085e-07,5.3073564670969e-06
4.009,1.966596711226395e-05,13.075334960715482,3.5138875447838704,1.2441750181496469e-06,4.976700072594799e-07,5.286629005763621e-06
4.01,1.9589163296053866e-05,13.07884884825977,3.513887544288144,1.2393159639218634e-06,4.957263855683709e-07,5.265982494255862e-06
4.011,1.9512659430908694e-05,13.082362735803565,3.5138875437943535,1.2344758872943968e-06,4.937903549173887e-07,5.2454166165446455e-06
4.0120000000000005,1.9436454345393277e-05,13.085876623346868,3.5138875433024914,1.229654712705644e-06,4.918618850818918e-07,5.22493105693229e-06
4.013,1.9360546872647387e-05,13.08939051088968,3.5138875428125504,1.2248523664147928e-06,4.899409465655557e-07,5.2045255017862354e-06
4.014,1.9284935850367958e-05,13.092904398432005,3.513887542324523,1.2200687769570234e-06,4.880275107824521e-07,5.1841996397831475e-06
4.015,1.920962012079114e-05,13.096418285973844,3.5138875418384017,1.2153038687706872e-06,4.861215475079218e-07,5.1639531584286916e-06
4.016,1.913459853067466e-05,13.099932173515198,3.513887541354179,1.2105575694805314e-06,4.842230277918635e-07,5.14378574802601e-06
4.017,1.9059869931280174e-05,13.10344606105607,3.513887540871847,1.205829807621691e-06,4.823319230483315e-07,5.123697100430145e-06
4.018,1.8985433178355648e-05,13.106959948596462,3.5138875403913987,1.2011205099084805e-06,4.804482039630514e-07,5.103686907554171e-06
4.019,1.89112871321178e-05,13.110473836136375,3.513887539912827,1.1964296035104015e-06,4.785718414038238e-07,5.08375486260654e-06
4.0200000000000005,1.8837430657234686e-05,13.11398772367581,3.513887539436124,1.1917570169625448e-06,4.7670280678468496e-07,5.063900660583571e-06
4.021,1.8763862622808372e-05,13.117501611214772,3.513887538961283,1.1871026801655922e-06,4.748410720659078e-07,5.044123998265378e-06
4.022,1.8690581902357502e-05,13.12101549875326,3.5138875384882966,1.1824665198338003e-06,4.7298660793319486e-07,5.024424571728915e-06
4.023,1.8617587373800163e-05,13.124529386291277,3.513887538017157,1.1778484667782247e-06,4.711393867109684e-07,5.004802080316575e-06
4.024,1.8544877919436578e-05,13.128043273828824,3.5138875375478578,1.1732484481682957e-06,4.692993792670006e-07,4.985256222411223e-06
4.025,1.8472452425932098e-05,13.131557161365905,3.5138875370803913,1.1686663952702428e-06,4.6746655810778314e-07,4.965786699653132e-06
4.026,1.840030978430013e-05,13.13507104890252,3.5138875366147504,1.1641022375294756e-06,4.6564089501148e-07,4.946393213708207e-06
4.027,1.832844888988517e-05,13.13858493643867,3.513887536150928,1.159555905756995e-06,4.6382236230249127e-07,4.927075468002044e-06
4.0280000000000005,1.8256868642345833e-05,13.14209882397436,3.513887535688917,1.1550273289429808e-06,4.6201093157688924e-07,4.907833165977934e-06
4.029,1.8185567945638008e-05,13.145612711509589,3.5138875352287107,1.1505164378984077e-06,4.6020657515906345e-07,4.888666013079233e-06
4.03,1.8114545707998093e-05,13.14912659904436,3.5138875347703014,1.1460231634342348e-06,4.5840926537339787e-07,4.869573715752265e-06
4.031,1.8043800841926384e-05,13.152640486578674,3.513887534313682,1.1415474390926186e-06,4.566189756367548e-07,4.850555982932156e-06
4.032,1.797333226417023e-05,13.156154374112534,3.5138875338588464,1.1370891934084843e-06,4.5483567736310455e-07,4.831612521817999e-06
4.033,1.790313889570758e-05,13.15966826164594,3.513887533405787,1.132648359468761e-06,4.5305934378721856e-07,4.812743043083053e-06
4.034,1.7833219661730364e-05,13.163182149178894,3.513887532954497,1.1282248680843552e-06,4.512899472334596e-07,4.7939472571465195e-06
4.035,1.7763573491628182e-05,13.166696036711398,3.5138875325049694,1.1238186537077743e-06,4.4952746148283057e-07,4.775224877397468e-06
4.0360000000000005,1.7694199318971742e-05,13.170209924243455,3.5138875320571974,1.1194296466946987e-06,4.4777185867760355e-07,4.756575615970051e-06
4.037,1.762509608149667e-05,13.173723811775066,3.513887531611174,1.1150577814976094e-06,4.46023112598771e-07,4.737999188208912e-06
4.038,1.755626272108718e-05,13.177237699306232,3.513887531166893,1.1107029907481699e-06,4.442811962989984e-07,4.7194953094375934e-06
4.039,1.748769818375984e-05,13.180751586836957,3.513887530724347,1.1063652066228283e-06,4.425460826488649e-07,4.701063695699617e-06
4.04,1.7419401419647543e-05,13.18426547436724,3.5138875302835295,1.1020443649396338e-06,4.4081774597559023e-07,4.682704065989311e-06
4.041,1.735137138298328e-05,13.187779361897086,3.513887529844433,1.097740396964607e-06,4.3909615878558255e-07,4.664416137778821e-06
4.042,1.728360703208421e-05,13.191293249426492,3.513887529407052,1.0934532376053694e-06,4.373812950418906e-07,4.646199631483571e-06
4.043,1.7216107329335743e-05,13.194807136955463,3.5138875289713787,1.0891828222247316e-06,4.3567312888963844e-07,4.628054268720511e-06
4.0440000000000005,1.714887124117563e-05,13.198321024484,3.513887528537407,1.0849290852750898e-06,4.339716341097847e-07,4.609979771559516e-06
4.045,1.708189773807806e-05,13.201834912012107,3.5138875281051303,1.0806919602984238e-06,4.3227678411912125e-07,4.591975862519682e-06
4.046,1.701518579453798e-05,13.205348799539781,3.513887527674542,1.0764713831127105e-06,4.3058855324483883e-07,4.57404226630365e-06
4.047,1.6948734389055394e-05,13.208862687067027,3.5138875272456347,1.0722672899911168e-06,4.289069159962042e-07,4.556178708800783e-06
4.048,1.6882542504119673e-05,13.212376574593845,3.5138875268184027,1.068079615385991e-06,4.2723184615415673e-07,4.538384915842045e-06
4.049,1.6816609126193996e-05,13.215890462120239,3.5138875263928395,1.063908295570477e-06,4.2556331822795385e-07,4.520660615182664e-06
4.05,1.6750933245699836e-05,13.219404349646208,3.513887525968938,1.0597532663625044e-06,4.239013065447676e-07,4.503005535257055e-06
4.051,1.668551385700155e-05,13.222918237171754,3.5138875255466924,1.055614465856001e-06,4.2224578634216904e-07,4.485419406664934e-06
4.0520000000000005,1.6620349958390835e-05,13.22643212469688,3.5138875251260955,1.0514918275928662e-06,4.2059673103691777e-07,4.467901958443361e-06
4.053,1.6555440552071576e-05,13.229946012221587,3.5138875247071413,1.0473852914878116e-06,4.1895411659489864e-07,4.450452924022103e-06
4.054,1.6490784644144383e-05,13.233459899745878,3.5138875242898235,1.0432947919931176e-06,4.173179167970237e-07,4.433072034764515e-06
4.055,1.642638124459151e-05,13.236973787269752,3.5138875238741356,1.03922026811307e-06,4.1568810724500725e-07,4.415759025426353e-06
4.056,1.6362229367261705e-05,13.240487674793213,3.513887523460071,1.0351616583967423e-06,4.140646633584787e-07,4.398513631421041e-06
4.057,1.629832802985497e-05,13.24400156231626,3.5138875230476234,1.031118898206786e-06,4.124475592824988e-07,4.381335587326384e-06
4.058,1.6234676253907616e-05,13.247515449838897,3.5138875226367867,1.027091926547454e-06,4.1083677061876845e-07,4.364224630605392e-06
4.059,1.6171273064777304e-05,13.251029337361125,3.5138875222275545,1.0230806828781913e-06,4.0923227315106584e-07,4.347180499864744e-06
4.0600000000000005,1.610811749162808e-05,13.254543224882944,3.5138875218199206,1.0190851048376248e-06,4.0763404193484173e-07,4.330202933609844e-06
4.061,1.6045208567415505e-05,13.258057112404359,3.5138875214138787,1.0151051314299767e-06,4.060420525717849e-07,4.313291671979364e-06
4.062,1.5982545328871832e-05,13.261570999925368,3.5138875210094223,1.011140700749055e-06,4.044562802994186e-07,4.29644645550032e-06
4.063,1.5920126816491363e-05,13.265084887445974,3.5138875206065454,1.0071917545302704e-06,4.0287670181190714e-07,4.279667027567527e-06
4.064,1.585795207451558e-05,13.26859877496618,3.513887520205242,1.0032582295018058e-06,4.013032918005237e-07,4.262953129722636e-06
4.065,1.579602015091868e-05,13.272112662485984,3.5138875198055057,9.99340067399052e-07,3.997360269594244e-07,4.2463045071130914e-06
4.066,1.5734330097392866e-05,13.275626550005391,3.513887519407331,9.954372067709775e-07,3.9817488270819694e-07,4.229720904019492e-06
4.067,1.5672880969333912e-05,13.279140437524402,3.5138875190107113,9.915495888977514e-07,3.966198355589088e-07,4.2132020670799546e-06
4.0680000000000005,1.5611671825826714e-05,13.282654325043017,3.5138875186156406,9.876771550595332e-07,3.950708620236237e-07,4.196747743797002e-06
4.069,1.555070172963079e-05,13.28616821256124,3.5138875182221128,9.838198438052614e-07,3.935279375219173e-07,4.180357681044429e-06
4.07,1.5489969747165965e-05,13.28968210007907,3.513887517830122,9.799775968702774e-07,3.919910387479258e-07,4.1640316282917175e-06
4.071,1.5429474948498093e-05,13.293195987596508,3.5138875174396618,9.76150355534711e-07,3.9046014221370144e-07,4.147769335614357e-06
4.072,1.536921640732486e-05,13.296709875113558,3.5138875170507267,9.723380619890858e-07,3.889352247954535e-07,4.131570554435394e-06
4.073,1.5309193200961494e-05,13.300223762630221,3.5138875166633103,9.685406566031084e-07,3.8741626264106466e-07,4.115435036032361e-06
4.074,1.5249404410326738e-05,13.303737650146498,3.513887516277407,9.647580820224858e-07,3.8590323280881774e-07,4.099362533768574e-06
4.075,1.5189849119928753e-05,13.307251537662392,3.513887515893011,9.60990280892915e-07,3.843961123569914e-07,4.083352801848393e-06
4.0760000000000005,1.5130526417851071e-05,13.310765425177902,3.513887515510116,9.572371944944775e-07,3.8289487779761844e-07,4.067405594569057e-06
4.077,1.5071435395738635e-05,13.31427931269303,3.5138875151287166,9.534987654728524e-07,3.813995061889704e-07,4.051520667807169e-06
4.078,1.5012575148783866e-05,13.31779320020778,3.5138875147488067,9.497749360185068e-07,3.799099744072342e-07,4.035697778022248e-06
4.079,1.4953944775712895e-05,13.32130708772215,3.5138875143703805,9.460656505979078e-07,3.7842626023899656e-07,4.0199366837432464e-06
4.08,1.4895543378771658e-05,13.324820975236143,3.5138875139934322,9.42370850946303e-07,3.7694834037835655e-07,4.004237142834123e-06
4.081,1.4837370063712235e-05,13.328334862749761,3.513887513617956,9.386904815301414e-07,3.754761926118938e-07,3.9885989154700955e-06
4.082,1.4779423939779127e-05,13.331848750263005,3.5138875132439464,9.350244859054593e-07,3.7400979436202293e-07,3.973021762148114e-06
4.083,1.4721704119695604e-05,13.335362637775876,3.5138875128713973,9.31372807628285e-07,3.7254912305115505e-07,3.9575054441802525e-06
4.0840000000000005,1.4664209719650124e-05,13.338876525288377,3.513887512500303,9.277353907098391e-07,3.7109415628377855e-07,3.942049723938809e-06
4.085,1.4606939859282806e-05,13.342390412800508,3.5138875121306583,9.241121796165356e-07,3.6964487184645904e-07,3.9266543648531325e-06
4.086,1.4549893661671949e-05,13.34590430031227,3.513887511762457,9.205031188147794e-07,3.682012475257583e-07,3.911319131158178e-06
4.087,1.4493070253320585e-05,13.349418187823666,3.5138875113956938,9.169081527709679e-07,3.667632611082355e-07,3.896043787891362e-06
4.088,1.4436468764143115e-05,13.352932075334696,3.513887511030363,9.133272264066904e-07,3.653308905625263e-07,3.88082810113771e-06
4.089,1.4380088327452033e-05,13.356445962845362,3.513887510666459,9.097602860091343e-07,3.639041144035056e-07,3.865671838523325e-06
4.09,1.4323928079944582e-05,13.359959850355665,3.513887510303976,9.062072755894693e-07,3.6248291023564136e-07,3.850574767225952e-06
4.091,1.4267987161689593e-05,13.363473737865608,3.5138875099429088,9.026681418900673e-07,3.6106725675588224e-07,3.835536656703081e-06
